portal,category,title,link,image_month,image_year,image_month_number
stav.ba,politika,"Benjamina Karić znala za nelegalne radove na Bistričkoj stanici, ali nije ništa poduzela",https://stav.ba/vijest/benjamina-karic-znala-za-nelegalne-radove-na-bistrickoj-stanici-ali-nije-nista-poduzela-/31163,2025-01,2025,01
stav.ba,politika,"Nikšić zna da su poslodavci nepošteni, ali ne može dokazati pa ih kažnjava sve redom",https://stav.ba/vijest/niksic-zna-da-su-poslodavci-neposteni-ali-ne-moze-dokazati-pa-ih-kaznjava-sve-redom/31162,2024-05,2024,05
stav.ba,politika,"""Evropski"" zakoni i domaća sapunica: Trojkin raskid sa SNSD-om, ali bez potpisa na papire za razvod",https://stav.ba/vijest/evropski-zakoni-i-domaca-sapunica-trojkin-raskid-sa-snsd-om-ali-bez-potpisa-na-papire-za-razvod/31159,2025-01,2025,01
stav.ba,politika,"VUČIĆU SE BROJI SITNO: Ovo bi mogao biti početak nove srpske ""nulte godine"", ko zna koje po redu",https://stav.ba/vijest/vucicu-se-broji-sitno-ovo-bi-mogao-biti-pocetak-nove-srpske-nulte-godine-ko-zna-koje-po-redu/31157,2025-01,2025,01
stav.ba,politika,"Generalni štrajk u Srbiji: Rijeke ljudi na ulicama Beograda, Niša, Kragujevca... policija privela opozicionare u Novom Sadu",https://stav.ba/vijest/generalni-strajk-u-srbiji-rijeke-ljudi-na-ulicama-beograda-nisa-kragujevca-policija-privela-opozicionare-u-novom-sadu-/31154,2025-01,2025,01
stav.ba,politika,"Dodik se vratio s bolovanja i opet bjesni: Izdajnici iz SDS-a i PDP-a se ujedinili sa muslimanima, tražit ću da 1. mart bude dan žalosti u BiH",https://stav.ba/vijest/dodik-se-vratio-s-bolovanja-i-opet-bjesni-izdajnici-iz-sds-a-i-pdp-a-se-ujedinili-sa-muslimanima-trazit-cu-da-1-mart-bude-dan-zalosti-u-bih/31153,2024-02,2024,02
stav.ba,politika,"Pogledajte Konakovićev press: Trojka je izbrisala gumicom SNSD, s HDZ-om imamo korektnu saradnju",https://stav.ba/vijest/pogledajte-konakovicev-press-trojka-je-izbrisala-gumicom-snsd-s-hdz-om-imamo-korektnu-saradnju-/31151,2024-02,2024,02
stav.ba,politika,Stanivukovićev udar na Ustavni sud BiH ili u prijevodu djeca treba da uče historiju u kojoj se veličaju Mladić i Karadžić,https://stav.ba/vijest/stanivukovicev-udar-na-ustavni-sud-bih-ili-u-prijevodu-djeca-treba-da-uce-historiju-u-kojoj-se-velicaju-mladic-i-karadzic/31150,2025-01,2025,01
stav.ba,politika,"Nakon Radmanovića i Nešića: Nova drama na pomolu, slijedi li čistka SNSD-ovih kadrova sa svih državnih pozicija?",https://stav.ba/vijest/nakon-radmanovica-i-nesica-nova-drama-na-pomolu-slijedi-li-cistka-snsd-ovih-kadrova-sa-svih-drzavnih-pozicija-/31145,2025-01,2025,01
stav.ba,politika,"Nešić putem Facebooka podnio ostavku, njegovi advokati sutra će je službeno predati",https://stav.ba/vijest/nesic-putem-facebooka-podnio-ostavku-njegovi-advokati-sutra-ce-je-sluzbeno-predati/31144,2025-01,2025,01
stav.ba,politika,NA DNEVNOM REDU SMJENE NEŠIĆA I RADMANOVIĆA: SNSD pauzama mrcvari zastupnike,https://stav.ba/vijest/na-dnevnom-redu-smjene-nesica-i-radmanovica-snsd-pauzama-mrcvari-zastupnike/31143,2025-01,2025,01
stav.ba,politika,"Kraj zloglasnog projekta ""Velike Srbije"" i strategija ""Svesrpskog sabora""",https://stav.ba/vijest/kraj-zloglasnog-projekta-velike-srbije-i-strategija-svesrpskog-sabora/31130,2024-06,2024,06
stav.ba,politika,"""Pukla tikva"": Trojka raskida koaliciju sa SNSD-om!",https://stav.ba/vijest/pukla-tikva-trojka-raskida-koaliciju-sa-snsd-om/31133,2024-11,2024,11
stav.ba,politika,"Dodik angažirao nove lobiste u Americi za ukidanje sankcija njemu i Cvijanović, ostatak družine neka se snalazi",https://stav.ba/vijest/dodik-angazirao-nove-lobiste-u-americi-za-ukidanje-sankcija-njemu-i-cvijanovic-ostatak-druzine-neka-se-snalazi-/31123,2025-01,2025,01
stav.ba,politika,Tri loša plivača i jedan pojas za spašavanje,https://stav.ba/vijest/tri-losa-plivaca-i-jedan-pojas-za-spasavanje/31108,2023-08,2023,08
stav.ba,politika,"Zakuhava se između Hrvatske i Srbije: Zbog čega je Vučićeva policija upala u hotel, ispitivala 5 Hrvatica cijelu noć, pa ih deportirali!?",https://stav.ba/vijest/zakuhava-se-izmedu-hrvatske-i-srbije-zbog-cega-je-vuciceva-policija-upala-u-hotel-ispitivala-5-hrvatica-cijelu-noc-pa-ih-deportirali-/31121,2025-01,2025,01
stav.ba,politika,"Čovićev i HDZ-ov put je UZP, ali za haškog tužioca nema dileme: Slavljenjem ""Herceg-Bosne"" veliča se zločin u Ahmićima",https://stav.ba/vijest/covicev-i-hdz-ov-put-je-uzp-ali-za-haskog-tuzioca-nema-dileme-slavljenjem-herceg-bosne-velica-se-zlocin-u-ahmicima-/31117,2025-01,2025,01
stav.ba,politika,"PORUKA NIKŠIĆU: ""Nisam ja tajkun, tražim samo pravo na rad!""",https://stav.ba/vijest/poruka-niksicu-nisam-ja-tajkun-trazim-samo-pravo-na-rad/31111,2025-01,2025,01
stav.ba,politika,"Zaboravni šef diplomatije: Šta Konaković ne zna ili prešućuje o ""evropskim zakonima""",https://stav.ba/vijest/zaboravni-sef-diplomatije-sta-konakovic-ne-zna-ili-presucuje-o-evropskim-zakonima/31092,2025-01,2025,01
stav.ba,politika,Objavljen uznemirujući snimak - Izraelski snajperista ubio dijete na jugu Gaze,https://stav.ba/vijest/objavljen-uznemirujuci-snimak-izraelski-snajperista-ubio-dijete-na-jugu-gaze/31105,2025-01,2025,01
stav.ba,politika,Prekršio Schmidtovu odluku: Hoće li i Košarac završiti u sudnici kao i njegov stranački šef Dodik?,https://stav.ba/vijest/prekrsio-schmidtovu-odluku-hoce-li-i-kosarac-zavrsiti-u-sudnici-kao-i-njegov-stranacki-sef-dodik-/31101,2025-01,2025,01
stav.ba,politika,"Gore društvene mreže: Je li ovo bio ""Sieg Heil"" na Trumpovoj inauguraciji, Musk poslao odgovor",https://stav.ba/vijest/gore-drustvene-mreze-je-li-ovo-bio-sieg-heil-na-trumpovoj-inauguraciji-musk-poslao-odgovor-/31103,2025-01,2025,01
stav.ba,politika,"Khalidu Jarrar držali u samici, fizički zlostavljali: Izrael ne tretira palestinske zatvorenike kao ljudska bića",https://stav.ba/vijest/khalidu-jarrar-drzali-u-samici-fizicki-zlostavljali-izrael-ne-tretira-palestinske-zatvorenike-kao-ljudska-bica/31100,2025-01,2025,01
stav.ba,politika,"Konaković pred zastupnicima o Samitu u Neumu: Za kumovu firmu saznao iz medija, obarača tendera zna iz mekteba",https://stav.ba/vijest/konakovic-pred-zastupnicima-o-samitu-u-neumu-za-kumovu-firmu-saznao-iz-medija-obaraca-tendera-zna-iz-mekteba/31096,2025-01,2025,01
stav.ba,politika,"Konaković će danas pričati o tome kako je osramotio državu zbog kuma, njegove kćerke i narkokartela",https://stav.ba/vijest/konakovic-ce-danas-pricati-o-tome-kako-je-osramotio-drzavu-zbog-kuma-njegove-kcerke-i-narkokartela/31091,2025-01,2025,01
stav.ba,politika,"Budžet Federacije BiH za 2025. iznosit će 8,2 milijarde KM",https://stav.ba/vijest/budzet-federacije-bih-za-2025-iznosit-ce-82-milijarde-km/31088,2025-01,2025,01
stav.ba,politika,INAUGURACIJA DONALDA TRUMPA: Nevjerovatan broj moćnih i hiperbogatih ljudi na jednom mjestu,https://stav.ba/vijest/inauguracija-donalda-trumpa-nevjerovatan-broj-mocnih-i-hiperbogatih-ljudi-na-jednom-mjestu/31087,2025-01,2025,01
stav.ba,politika,Ko je Bošnjak koji je završio na američkoj crnoj listi zbog 9. januara i plana o otcjepljenju RS-a?,https://stav.ba/vijest/ko-je-bosnjak-koji-je-zavrsio-na-americkoj-crnoj-listi-zbog-9-januara-i-plana-o-otcjepljenju-rs-a/31076,2025-01,2025,01
stav.ba,politika,Stravična razaranja izbjegličkog kampa Jabalia nakon izraelskih napada,https://stav.ba/vijest/stravicna-razaranja-izbjeglickog-kampa-jabalia-nakon-izraelskih-napada/31080,2025-01,2025,01
stav.ba,politika,"Prvi potezi Trumpa na čelu SAD-a: Želi osvojiti Grenland i završiti rat u Ukrajini, a evo šta traži od Evrope",https://stav.ba/vijest/prvi-potezi-trumpa-na-celu-sad-a-zeli-osvojiti-grenland-i-zavrsiti-rat-u-ukrajini-a-evo-sta-trazi-od-evrope/31079,2024-02,2024,02
stav.ba,politika,"Vraćaju ""ratni dug braći Rusima"": Dobrovoljci iz RS-a ratuju u Ukrajini, na FB objavljen apel za pomoć teško ranjenom Lazaru Laziću iz Odžaka",https://stav.ba/vijest/vracaju-ratni-dug-braci-rusima-dobrovoljci-iz-rs-a-ratuju-u-ukrajini-na-fb-objavljen-apel-za-pomoc-tesko-ranjenom-lazaru-lazicu-iz-odzaka-/31075,2025-01,2025,01
stav.ba,politika,Rat u Gazi koštao je Izrael 41 milijardu dolara: Hamas je iz terorističke izrastao u ozbiljnu vojnu organizaciju,https://stav.ba/vijest/rat-u-gazi-kostao-je-izrael-41-milijardu-dolara-hamas-je-iz-teroristicke-izrastao-u-ozbiljnu-vojnu-organizaciju/31074,2023-12,2023,12
stav.ba,politika,"Trumpovo eksplozivno obećanje uzdrmalo Ameriku: Obećavam, sve ću otkriti, do zalaska sunca invazija na SAD bit će gotova",https://stav.ba/vijest/trumpovo-eksplozivno-obecanje-uzdrmalo-ameriku-obecavam-sve-cu-otkriti-do-zalaska-sunca-invazija-na-sad-bit-ce-gotova-/31072,2021-08,2021,08
stav.ba,politika,"Palestinci se nadaju da će Marwan al-Barghouti, čovjek koji je lider iako je u zatvoru i služi pet doživotnih kazni, biti pušten na slobodu",https://stav.ba/vijest/palestinci-se-nadaju-da-ce-marwan-al-barghouti-covjek-koji-je-lider-iako-je-u-zatvoru-i-sluzi-pet-dozivotnih-kazni-biti-pusten-na-slobodu/31069,2025-01,2025,01
stav.ba,politika,Palestinci konačno dočekali mir,https://stav.ba/vijest/palestinci-konacno-docekali-mir/31066,2025-01,2025,01
stav.ba,politika,"Gradonačelnik Bijeljine pušten na slobodu, pogledajte sukob SDS-ovih funkcionera s policijom: ""Ustaše, ustaše...""",https://stav.ba/vijest/gradonacelnik-bijeljine-pusten-na-slobodu-pogledajte-sukob-sds-ovih-funkcionera-s-policijom-ustase-ustase-/31058,2025-01,2025,01
stav.ba,politika,"Genocidno divljanje Izraela u Gazi: Bidenova administracija bila je saučesnik, ima li Trump pravi plan",https://stav.ba/vijest/genocidno-divljanje-izraela-u-gazi-bidenova-administracija-bila-je-saucesnik-ima-li-trump-pravi-plan/31050,2023-12,2023,12
stav.ba,politika,"Ko je ambasador BiH u Beogradu: Dodikov igrač, sloboda govora mu je ""negiranje genocida"", Bećirovića nazivao ""srbofobom i šovinistom""...",https://stav.ba/vijest/ko-je-ambasador-bih-u-beogradu-dodikov-igrac-sloboda-govora-mu-je-negiranje-genocida-becirovica-nazivao-srbofobom-i-sovinistom/31055,2025-01,2025,01
stav.ba,politika,"Procurila procjena BIA-e: Ako se studentski protesti prošire, Vučić pada za 6 mjeseci!",https://stav.ba/vijest/procurila-procjena-bia-e-ako-se-studentski-protesti-prosire-vucic-pada-za-6-mjeseci/31051,2025-01,2025,01
stav.ba,politika,Džemal Bijedić i njegova borba za integraciju i afirmaciju Bosne i Hercegovine,https://stav.ba/vijest/dzemal-bijedic-i-njegova-borba-za-integraciju-i-afirmaciju-bosne-i-hercegovine/25197,2024-04,2024,04
stav.ba,politika,"Nakon 15 mjeseci brutalnog rata od nedjelje ujutro mir u Gazi: Palestinci oprezni, dio Vlade Izraela želi ih kazniti",https://stav.ba/vijest/nakon-15-mjeseci-brutalnog-rata-od-nedjelje-ujutro-mir-u-gazi-palestinci-oprezni-dio-vlade-izraela-zeli-ih-kazniti-/31049,2024-01,2024,01
stav.ba,politika,"Plenkovićev potpredsjednik podnio ostavku: Ponijela ga sevdalinka ""Karanfil se na put sprema"" pa pucao iz pištolja",https://stav.ba/vijest/plenkovicev-potpredsjednik-podnio-ostavku-ponijela-ga-sevdalinka-karanfil-se-na-put-sprema-pa-pucao-iz-pistolja-/31048,2025-01,2025,01
stav.ba,politika,Dodik je 2024. Siniši Karanu i Daliboru Paniću naredio da naprave plan secesije!,https://stav.ba/vijest/dodik-je-2024-sinisi-karanu-i-daliboru-panicu-naredio-da-naprave-plan-secesije/31046,2025-01,2025,01
stav.ba,politika,"Olga Ravasi, Dodikova lobistica i čelnica organizacije ""Srbi za Trumpa"", kandidatkinja je za ambasadoricu SAD-a u BiH",https://stav.ba/vijest/olga-ravasi-dodikova-lobistica-i-celnica-organizacije-srbi-za-trumpa-kandidatkinja-je-za-ambasadoricu-sad-a-u-bih/31042,2025-01,2025,01
stav.ba,politika,"Čega se pametan stidi, Dodik se ponosi: ""Časna vojska RS-a"" osuđena je za genocid, da li je to njena historijska uloga!?",https://stav.ba/vijest/cega-se-pametan-stidi-dodik-se-ponosi-casna-vojska-rs-a-osudena-je-za-genocid-da-li-je-to-njena-historijska-uloga-/31037,2023-11,2023,11
stav.ba,politika,"Izetbegović: Možda budem kandidat za Predsjedništvo BiH, sprega Čović - Dodik vlada državom, zašto bih sjedao sa Konakovićem",https://stav.ba/vijest/izetbegovic-mozda-budem-kandidat-za-predsjednistvo-bih-sprega-covic-dodik-vlada-drzavom-zasto-bih-sjedao-sa-konakovicem/31036,2024-11,2024,11
stav.ba,politika,"Bivši premijer Pakistana Imran Khan i supruga idu u zatvor, on 14, ona sedam godina",https://stav.ba/vijest/bivsi-premijer-pakistana-imran-khan-i-supruga-idu-u-zatvor-on-14-ona-sedam-godina-/31035,2024-07,2024,07
stav.ba,politika,"Sirijci sretni zbog pada diktatora: Slobodno hodamo Damaskom, nema Assadovih slika, nema straha, ali ipak...",https://stav.ba/vijest/sirijci-sretni-zbog-pada-diktatora-slobodno-hodamo-damaskom-nema-assadovih-slika-nema-straha-ali-ipak/31031,2025-01,2025,01
stav.ba,politika,"Pogledajte kako su zaštitari iznijeli novinare s Blinkenovog pressa: ""Kriminalac! Zašto nisi u Hagu?""",https://stav.ba/vijest/pogledajte-kako-su-zastitari-iznijeli-novinare-s-blinkenovog-pressa-kriminalac-zasto-nisi-u-hagu/31032,2025-01,2025,01
stav.ba,politika,"Dvije plaće u jednom mandatu: SBB-ova Edita Đapo tužila državu, dobit će najmanje 50.000 KM",https://stav.ba/vijest/dvije-place-u-jednom-mandatu-sbb-ova-edita-dapo-tuzila-drzavu-dobit-ce-najmanje-50000-km/31021,2025-01,2025,01
stav.ba,politika,"Erdogan: Iako je imala više od 50.000 šehida, Gaza se nije predala, Vladi Izraela ne smije biti dopušteno kršenje primirja",https://stav.ba/vijest/erdogan-iako-je-imala-vise-od-50000-sehida-gaza-se-nije-predala-vladi-izraela-ne-smije-biti-dopusteno-krsenje-primirja/31027,2024-05,2024,05
stav.ba,politika,"Iako je dogovoren prekid vatre: Izraelci nastavljaju bjesomučno ubijati žene i djecu, Netanyahuovi ministri traže ""puno ratovanje""",https://stav.ba/vijest/iako-je-dogovoren-prekid-vatre-izraelci-nastavljaju-bjesomucno-ubijati-zene-i-djecu-netanyahuovi-ministri-traze-puno-ratovanje/31024,2025-01,2025,01
stav.ba,politika,Trumpova inauguracija kao globalni samit desničarskih populista,https://stav.ba/vijest/trumpova-inauguracija-kao-globalni-samit-desnicarskih-populista/31019,2025-01,2025,01
stav.ba,politika,"AMBASADA SAD-a: Usvajanje Zakona o južnoj interkonekciji važan je trenutak za SAD, a i za Federaciju BiH",https://stav.ba/vijest/ambasada-sad-a-usvajanje-zakona-o-juznoj-interkonekciji-vazan-je-trenutak-za-sad-a-i-za-federaciju-bih/31017,2025-01,2025,01
stav.ba,politika,Pogrešni koraci Irana u Siriji,https://stav.ba/vijest/pogresni-koraci-irana-u-siriji/31012,2025-01,2025,01
stav.ba,politika,Na današnji je dan Reza Pahlavi napustio Teheran,https://stav.ba/vijest/na-danasnji-je-dan-reza-pahlavi-napustio-teheran/14493,2023-01,2023,01
stav.ba,politika,NOĆNA MORA KINE U SIRIJI: Islamisti žele Put svile,https://stav.ba/vijest/nocna-mora-kine-u-siriji-islamisti-zele-put-svile/31004,2025-01,2025,01
stav.ba,politika,"Imaju vladu, pasoš, valutu i himnu, ali ih nema ni na jednoj karti",https://stav.ba/vijest/imaju-vladu-pasos-valutu-i-himnu-ali-ih-nema-ni-na-jednoj-karti/31005,2025-01,2025,01
stav.ba,politika,"Čović nema ""Svesrpski sabor"", ali ima HAZU i promemoriju: Zašto je ""nositelju europskih vrijednosti"" voda (plin) došla do grla?",https://stav.ba/vijest/covic-nema-svesrpski-sabor-ali-ima-hazu-i-promemoriju-zasto-je-nositelju-europskih-vrijednosti-voda-plin-dosla-do-grla-/30991,2023-12,2023,12
stav.ba,politika,"Adnan Delić ili ""mi u NiP-u lažemo da sakrijemo svoju bedu""",https://stav.ba/vijest/adnan-delic-ili-mi-u-nip-u-lazemo-da-sakrijemo-svoju-bedu/30997,2025-01,2025,01
stav.ba,politika,"SNSD-ova inicijativa nije prihvatljiva, ali...: Barem je 16 pravih razloga zbog kojih treba smijeniti Konakovića",https://stav.ba/vijest/snsd-ova-inicijativa-nije-prihvatljiva-ali-barem-je-16-pravih-razloga-zbog-kojih-treba-smijeniti-konakovica/30988,2025-01,2025,01
stav.ba,politika,Dramatične scene ispred rezidencije: Uhapšen opozvani predsjednik Južne Koreje,https://stav.ba/vijest/dramaticne-scene-ispred-rezidencije-uhapsen-opozvani-predsjednik-juzne-koreje/30987,2024-12,2024,12
stav.ba,politika,"Snimci, dokumenti i haške presude: Kako je dr. Stevandić ""humano oslobađao"" Kotor-Varoš od Bošnjaka i Hrvata",https://stav.ba/vijest/snimci-dokumenti-i-haske-presude-kako-je-dr-stevandic-humano-oslobadao-kotor-varos-od-bosnjaka-i-hrvata/30979,2025-01,2025,01
stav.ba,politika,Putinova televizija sa američke i evropske crne liste: Ko je dozvolio ekipi Russia Today ulazak u kasarnu OSBiH?,https://stav.ba/vijest/putinova-televizija-sa-americke-i-evropske-crne-liste-ko-je-dozvolio-ekipi-russia-today-ulazak-u-kasarnu-osbih-/30982,2025-01,2025,01
stav.ba,politika,Pred Trumpom je zastrašujući zadatak: Ovo su tri scenarija za kraj rata u Ukrajini,https://stav.ba/vijest/pred-trumpom-je-zastrasujuci-zadatak-ovo-su-tri-scenarija-za-kraj-rata-u-ukrajini/30970,2021-11,2021,11
stav.ba,politika,"Vučić se pokušava spasiti prevarom, traži referendum o povjerenju, opozicija poručuje: Neće vam proći taj ""štos iz Minhena""!",https://stav.ba/vijest/vucic-se-pokusava-spasiti-prevarom-trazi-referendum-o-povjerenju-opozicija-porucuje-nece-vam-proci-taj-stos-iz-minhena/30973,2025-01,2025,01
stav.ba,politika,"Nikšićeva plaća sigurno raste za 550 maraka, penzije možda, ali iduće godine",https://stav.ba/vijest/niksiceva-placa-sigurno-raste-za-550-maraka-penzije-mozda-ali-iduce-godine/30969,2022-09,2022,09
stav.ba,politika,Predsjednik Haškog suda novi premijer Libana,https://stav.ba/vijest/predsjednik-haskog-suda-novi-premijer-libana/30967,2025-01,2025,01
stav.ba,politika,Šampion demagogije i populizma kleveće druge: Šta su sve Konaković i Trojka za fotelje prodali Čoviću i Dodiku,https://stav.ba/vijest/sampion-demagogije-i-populizma-klevece-druge-sta-su-sve-konakovic-i-trojka-za-fotelje-prodali-covicu-i-dodiku/30937,2023-05,2023,05
stav.ba,politika,"Ovo su zaključci naučnog skupa održanog u Sarajevu o Deklaraciji Svesrpskog sabora: Opasna strategija ""srpskog sveta""",https://stav.ba/vijest/ovo-su-zakljucci-naucnog-skupa-odrzanog-u-sarajevu-o-deklaraciji-svesrpskog-sabora-opasna-strategija-srpskog-sveta-/30955,2025-01,2025,01
stav.ba,politika,Vučić se nudi već drugi put: Ima li šanse da se Trump i Putin sastanu u Beogradu?,https://stav.ba/vijest/vucic-se-nudi-vec-drugi-put-ima-li-sanse-da-se-trump-i-putin-sastanu-u-beogradu/30947,2025-01,2025,01
stav.ba,politika,"NATO zabrinut za situaciju u BiH, Rutte nikad oštriji prema Evropljanima: Ili ćete to napraviti ili počnite učiti ruski ili odselite na Novi Zeland",https://stav.ba/vijest/nato-zabrinut-za-situaciju-u-bih-rutte-nikad-ostriji-prema-evropljanima-ili-cete-to-napraviti-ili-pocnite-uciti-ruski-ili-odselite-na-novi-zeland/30952,2025-01,2025,01
stav.ba,politika,"Zbog veličanja zločinca Mladića prijavljen Dejan Furtula: Na istoj toj višegradskoj ćupriji Hasan je tri dana čistio krv, a onda su ga zaklali",https://stav.ba/vijest/zbog-velicanja-zlocinca-mladica-prijavljen-dejan-furtula-na-istoj-toj-visegradskoj-cupriji-hasan-je-tri-dana-cistio-krv-a-onda-su-ga-zaklali-/30951,2025-01,2025,01
stav.ba,politika,"Porede ga čak i s Trumpom: Šta o Milanovićevoj nadmoćnoj pobjedi pišu Amerikanci, Rusi, Ukrajinci i Britanci",https://stav.ba/vijest/porede-ga-cak-i-s-trumpom-sta-o-milanovicevoj-nadmocnoj-pobjedi-pisu-amerikanci-rusi-ukrajinci-i-britanci/30946,2025-01,2025,01
stav.ba,politika,SISI JE SLJEDEĆI: Egipat strahuje od Ahmeda al-Mansoura,https://stav.ba/vijest/sisi-je-sljedeci-egipat-strahuje-od-ahmeda-al-mansoura/30939,2025-01,2025,01
stav.ba,politika,OD AL JULANIJA DO GOSPODINA AL SHARE: Sva lica novog sirijskog vođe,https://stav.ba/vijest/od-al-julanija-do-gospodina-al-share-sva-lica-novog-sirijskog-vode/30935,2025-01,2025,01
stav.ba,politika,Drugi mandat na Pantovčaku: Milanović pomeo HDZ-ovog Primorca,https://stav.ba/vijest/drugi-mandat-na-pantovcaku-milanovic-pomeo-hdz-ovog-primorca-/30928,2025-01,2025,01
stav.ba,politika,"Đakon SPC-a iz Istočnog Sarajeva veliča ratne zločince i Bošnjake zove dušmanima: ""Poštedio sam ti život, ne tjeraj me da se kajem""",https://stav.ba/vijest/dakon-spc-a-iz-istocnog-sarajeva-velica-ratne-zlocince-i-bosnjake-zove-dusmanima-postedio-sam-ti-zivot-ne-tjeraj-me-da-se-kajem/30927,2025-01,2025,01
stav.ba,politika,"Svaka sličnost (ni)je slučajna: Od Miloševića na Gazimestanu do Vučićevog Vulina u Banjoj Luci, ""velika Srbija"" danas je ""srpski svet""",https://stav.ba/vijest/svaka-slicnost-nije-slucajna-od-milosevica-na-gazimestanu-do-vucicevog-vulina-u-banjoj-luci-velika-srbija-danas-je-srpski-svet-/30924,2025-01,2025,01
stav.ba,politika,"Pregovori za mir: Počele pripreme za sastanak Trumpa i Putina, Švicarska spremna biti domaćin",https://stav.ba/vijest/pregovori-za-mir-pocele-pripreme-za-sastanak-trumpa-i-putina-svicarska-spremna-biti-domacin-/30923,2025-01,2025,01
stav.ba,politika,"Pljušte ""božićne kazne"" u Hrvatskoj: Za kokardu 1.600 eura, za veličanje Republike Srpske 1.100 eura",https://stav.ba/vijest/pljuste-bozicne-kazne-u-hrvatskoj-za-kokardu-1600-eura-za-velicanje-republike-srpske-1100-eura-/30918,2025-01,2025,01
stav.ba,politika,MJESEC DANA NAKON ASSADA: Nove sirijske vlasti traže od Zapada sredstva za obnovu zemlje,https://stav.ba/vijest/mjesec-dana-nakon-assada-nove-sirijske-vlasti-traze-od-zapada-sredstva-za-obnovu-zemlje/30903,2025-01,2025,01
stav.ba,politika,"Iran pokazao svijetu svoj ""podzemni grad raketa"" i najavio nove ""specijalne"" rakete",https://stav.ba/vijest/iran-pokazao-svijetu-svoj-podzemni-grad-raketa-i-najavio-nove-specijalne-rakete/30906,2025-01,2025,01
stav.ba,politika,"Izetbegović: Nakon šovinističke izjave o ""sapunu i parfemu"", Milanović je sada otkrio i svoje islamofobično lice",https://stav.ba/vijest/izetbegovic-nakon-sovinisticke-izjave-o-sapunu-i-parfemu-milanovic-je-sada-otkrio-i-svoje-islamofobicno-lice/30897,2024-01,2024,01
stav.ba,politika,Erdogan osudio postupke režima: Tiranin Assad pretvorio je Siriju u farmu za proizvodnju droge,https://stav.ba/vijest/erdogan-osudio-postupke-rezima-tiranin-assad-pretvorio-je-siriju-u-farmu-za-proizvodnju-droge/30892,2025-01,2025,01
stav.ba,politika,"Milanović o bh. političarima: Dodika nazovem i kažem ""brate, šta to radiš"", Čović ide kod Dodika na rakiju, Izetbegovića podržavaju i Turska i SAD",https://stav.ba/vijest/milanovic-o-bh-politicarima-dodika-nazovem-i-kazem-brate-sta-to-radis-covic-ide-kod-dodika-na-rakiju-izetbegovica-podrzavaju-i-turska-i-sad-/30889,2025-01,2025,01
stav.ba,politika,TRUMPOVE NAJAVE O IZMJENI NAZIVA: Zašto se Meksički zaljev baš tako zove,https://stav.ba/vijest/trumpove-najave-o-izmjeni-naziva-zasto-se-meksicki-zaljev-bas-tako-zove/30879,2025-01,2025,01
stav.ba,politika,Assad nije htio napasti Izrael nakon sedmog oktobra,https://stav.ba/vijest/assad-nije-htio-napasti-izrael-nakon-sedmog-oktobra/30876,2025-01,2025,01
stav.ba,politika,"Bosna nije jedina, postoji još jedna država u kojoj je predsjednik jedne, premijer druge, a predsjednik parlamenta treće vjere",https://stav.ba/vijest/bosna-nije-jedina-postoji-jos-jedna-drzava-u-kojoj-je-predsjednik-jedne-premijer-druge-a-predsjednik-parlamenta-trece-vjere/30875,2025-01,2025,01
stav.ba,politika,HITLER JE BIO KOMUNISTA: Skandalozni razgovor Muska i njemačke radikalne desničarke,https://stav.ba/vijest/hitler-je-bio-komunista-skandalozni-razgovor-muska-i-njemacke-radikalne-desnicarke/30874,2025-01,2025,01
stav.ba,politika,"Zapad, njihovi omiljeni teroristi i Sirija: Ponuda je ruka u ""rukavici od kadife"" ili ""gvozdena pesnica"" turske države",https://stav.ba/vijest/zapad-njihovi-omiljeni-teroristi-i-sirija-ponuda-je-ruka-u-rukavici-od-kadife-ili-gvozdena-pesnica-turske-drzave/30848,2024-10,2024,10
stav.ba,politika,Čitač s usana otkrio o čemu su na Carterovoj sahrani razgovarali Trump i Obama,https://stav.ba/vijest/citac-s-usana-otkrio-o-cemu-su-na-carterovoj-sahrani-razgovarali-trump-i-obama-/30867,2025-01,2025,01
stav.ba,politika,"Vučićev potrčko Vulin održao zapaljiv govor: Dodiku sude kao našima u Hagu, zbog osvete, a vi u Sarajevu niste veziri i begovi",https://stav.ba/vijest/vucicev-potrcko-vulin-odrzao-zapaljiv-govor-dodiku-sude-kao-nasima-u-hagu-zbog-osvete-a-vi-u-sarajevu-niste-veziri-i-begovi-/30864,2025-01,2025,01
stav.ba,politika,"Helez s čelnicima NATO-a i ministrima odbrane SAD-a, Njemačke, Velike Britanije: Upozorio sam na divljanje separatista iz RS-a koje podržava Vučić",https://stav.ba/vijest/helez-s-celnicima-nato-a-i-ministrima-odbrane-sad-a-njemacke-velike-britanije-upozorio-sam-na-divljanje-separatista-iz-rs-a-koje-podrzava-vucic-/30862,2025-01,2025,01
stav.ba,politika,Zašto je Ukrajina pokrenula novu ofanzivu u Rusiji baš sada?,https://stav.ba/vijest/zasto-je-ukrajina-pokrenula-novu-ofanzivu-u-rusiji-bas-sada/30861,2024-03,2024,03
